n_inf,n_sub,d_true_um,abs_x,angle_deg,pol,resolution_cm,snr,F_line,Re_eff,median_absq,p95_absq,max_absq,F_cav_from_median_absq,d_fit_um,rel_bias,d_fit_nz_um,rel_bias_nz,dn_nz,mse
1.8,1.4,4.0,1.0,10.0,avg,2.0,200.0,2.1662395888511186,0.26021216729549085,0.032783301211757175,0.03495725972854596,0.035078823960337416,0.5881016918475244,4.00032775500316,8.193875078998936e-05,4.002044559864253,0.0005111399660633342,-0.0007693416620795769,2.0790099187505492e-06
1.8,1.4,4.0,1.0,10.0,avg,2.0,50.0,2.2269969302441877,0.2687224581402398,0.032783301211757175,0.03495725972854596,0.035078823960337416,0.5881016918475244,4.000398663350365,9.966583759135617e-05,4.004768726682621,0.001192181670655268,-0.0019251963237434725,4.597581490873256e-06
1.8,1.4,4.0,1.0,10.0,avg,4.0,,2.108171174952315,0.25197041319325175,0.032783301211757175,0.03495725972854596,0.035078823960337416,0.5881016918475244,4.000566874403759,0.0001417186009398108,4.001664766202991,0.0004161915507476799,-0.0004980042498532839,2.6731847591216085e-06
1.8,1.4,4.0,1.0,10.0,avg,4.0,200.0,2.1101810002568677,0.2522574012942537,0.032783301211757175,0.03495725972854596,0.035078823960337416,0.5881016918475244,4.000560628294579,0.00014015707364478658,4.002065213868528,0.000516303467132051,-0.0006764489534110964,2.8947988395581375e-06
1.8,1.4,4.0,1.0,10.0,avg,4.0,50.0,2.304914582090275,0.279462341459475,0.032783301211757175,0.03495725972854596,0.035078823960337416,0.5881016918475244,4.000368438485647,9.210962141170675e-05,4.00098326377085,0.00024581594271255724,-0.0002852543215256792,5.303811482105839e-06
1.8,1.4,4.0,1.0,10.0,avg,8.0,,2.0934714202199385,0.2498676794399618,0.032783301211757175,0.03495725972854596,0.035078823960337416,0.5881016918475244,4.000831821826848,0.00020795545671203897,4.001790651054857,0.0004476627637142183,-0.00043522149940529166,3.875422450817921e-06
1.8,1.4,4.0,1.0,10.0,avg,8.0,200.0,2.086723315338192,0.24890021335900558,0.032783301211757175,0.03495725972854596,0.035078823960337416,0.5881016918475244,4.000786994570673,0.00019674864266816527,4.001952179507673,0.0004880448769182255,-0.0005253731728954681,4.0961413618789805e-06
1.8,1.4,4.0,1.0,10.0,avg,8.0,50.0,2.343125782432184,0.2846563633369956,0.032783301211757175,0.03495725972854596,0.035078823960337416,0.5881016918475244,4.000799170818611,0.00019979270465264598,4.004192322692524,0.0010480806731310022,-0.001497521121747037,6.671467883698195e-06
1.8,1.4,4.0,1.0,10.0,s,0.0,,2.246626216621824,0.27144669738871574,0.032783301211757175,0.03495725972854595,0.035078823960337416,0.5881016918475244,4.000337216631176,8.43041577940351e-05,4.001604623390408,0.0004011558476020305,-0.0005747819745985235,1.947762009967765e-06
1.8,1.4,4.0,1.0,10.0,s,0.0,200.0,2.2529095399750196,0.2723160916024354,0.032783301211757175,0.03495725972854595,0.035078823960337416,0.5881016918475244,4.000362987262008,9.074681550202968e-05,4.000763468011965,0.00019086700299131287,-0.00019479871670949545,2.0928170171453452e-06
1.8,1.4,4.0,1.0,10.0,s,0.0,50.0,2.25085501274442,0.2720319571334791,0.032783301211757175,0.03495725972854595,0.035078823960337416,0.5881016918475244,4.000345062072033,8.62655180082772e-05,4.002976498674776,0.0007441246686938907,-0.0011676762509041443,5.347518946046811e-06
1.8,1.4,4.0,1.0,10.0,s,1.0,,2.246626216621824,0.27144669738871574,0.032783301211757175,0.03495725972854595,0.035078823960337416,0.5881016918475244,4.000337216629181,8.430415729532292e-05,4.001604624977035,0.00040115624425873797,-0.000574782669023839,1.947762009967767e-06
1.8,1.4,4.0,1.0,10.0,s,1.0,200.0,2.2588197990612398,0.2731326968269225,0.032783301211757175,0.03495725972854595,0.035078823960337416,0.5881016918475244,4.000394647225191,9.866180629769516e-05,4.003012279310289,0.0007530698275721726,-0.0011639408805049693,2.152285949134413e-06
1.8,1.4,4.0,1.0,10.0,s,1.0,50.0,2.3018815136990596,0.2790479900775865,0.032783301211757175,0.03495725972854595,0.035078823960337416,0.5881016918475244,4.000462846086075,0.00011571152151867992,4.001084474142996,0.0002711185357489043,-0.0002904246018563718,5.072733728231274e-06
1.8,1.4,4.0,1.0,10.0,s,2.0,,2.174077409887238,0.2613165794042238,0.032783301211757175,0.03495725972854595,0.035078823960337416,0.5881016918475244,4.000418472499571,0.00010461812489270805,4.001630415667025,0.0004076039167562051,-0.00054974319788429,2.1038928988444886e-06
1.8,1.4,4.0,1.0,10.0,s,2.0,200.0,2.1782348225925316,0.261901608503468,0.032783301211757175,0.03495725972854595,0.035078823960337416,0.5881016918475244,4.000421843833635,0.00010546095840879843,4.001496955320267,0.00037423883006670877,-0.0004892948793589889,2.3535435012544527e-06
1.8,1.4,4.0,1.0,10.0,s,2.0,50.0,2.199583148668591,0.26489713210127946,0.032783301211757175,0.03495725972854595,0.035078823960337416,0.5881016918475244,4.000188393634034,4.709840850858349e-05,3.995572775532808,0.0011068061167980314,0.0020007885966806882,5.3125542828791555e-06
1.8,1.4,4.0,1.0,10.0,s,4.0,,2.105833893594382,0.25163651260817466,0.032783301211757175,0.03495725972854595,0.035078823960337416,0.5881016918475244,4.000577115776192,0.00014427894404800412,4.001688690549859,0.0004221726374646906,-0.0005044060362604319,2.930457265190371e-06
1.8,1.4,4.0,1.0,10.0,s,4.0,200.0,2.108693084272546,0.2520449497533558,0.032783301211757175,0.03495725972854595,0.035078823960337416,0.5881016918475244,4.000534275374947,0.00013356884373671996,4.001849063753778,0.00046226593844456154,-0.0005933967449722338,3.1402508393936013e-06
1.8,1.4,4.0,1.0,10.0,s,4.0,50.0,2.146612117313395,0.2574380687958644,0.032783301211757175,0.03495725972854595,0.035078823960337416,0.5881016918475244,4.0006378552558495,0.0001594638139623683,4.00404695803834,0.0010117395095849968,-0.0015079932818220583,5.970790572150398e-06
1.8,1.4,4.0,1.0,10.0,s,8.0,,2.091079913308871,0.24952496889639558,0.032783301211757175,0.03495725972854595,0.035078823960337416,0.5881016918475244,4.0008433578586,0.00021083946465005887,4.00182922488956,0.0004573062223900415,-0.0004474458769000007,4.20989071594143e-06
1.8,1.4,4.0,1.0,10.0,s,8.0,200.0,2.1009848428285083,0.2509432564892303,0.032783301211757175,0.03495725972854595,0.035078823960337416,0.5881016918475244,4.000855434873734,0.00021385871843349058,4.0027555630372476,0.0006888907593118887,-0.0008456224195870244,4.429737257476579e-06
1.8,1.4,4.0,1.0,10.0,s,8.0,50.0,2.2733098421061504,0.2751299362570358,0.032783301211757175,0.03495725972854595,0.035078823960337416,0.5881016918475244,4.000822821405703,0.00020570535142572233,3.9997047995880766,7.380010298085882e-05,0.000478307758416291,7.172289975750602e-06
1.8,1.4,4.0,1.0,10.0,p,0.0,,2.2510769024946655,0.272062650366265,0.030886657889759098,0.03295636815690855,0.033072160283185124,0.5697190728733943,4.000318572769328,7.964319233200179e-05,4.001584049496819,0.00039601237420483493,-0.0005730466529050971,1.5615767825559349e-06
1.8,1.4,4.0,1.0,10.0,p,0.0,200.0,2.2598028525017617,0.2732684126202709,0.030886657889759098,0.03295636815690855,0.033072160283185124,0.5697190728733943,4.000375597690852,9.389942271309515e-05,4.001917902685865,0.00047947567146633396,-0.0006939766053581075,1.7353595835838098e-06
1.8,1.4,4.0,1.0,10.0,p,0.0,50.0,2.305133162748956,0.2794921903297901,0.030886657889759098,0.03295636815690855,0.033072160283185124,0.5697190728733943,4.000386166628006,9.65416570015698e-05,3.999377036885549,0.00015574077861280067,0.00042237116096584834,4.548087626116375e-06
1.8,1.4,4.0,1.0,10.0,p,1.0,,2.2510769024946655,0.272062650366265,0.030886657889759098,0.03295636815690855,0.033072160283185124,0.5697190728733943,4.000318572766776,7.964319169406764e-05,4.0015840452239475,0.0003960113059868764,-0.0005730447824457112,1.561576782555937e-06
1.8,1.4,4.0,1.0,10.0,p,1.0,200.0,2.2722229519012935,0.27498036206968013,0.030886657889759098,0.03295636815690855,0.033072160283185124,0.5697190728733943,4.000324838816152,8.120970403791006e-05,4.001561959020669,0.0003904897551672004,-0.0005600626194435991,1.7001840521411716e-06
1.8,1.4,4.0,1.0,10.0,p,1.0,50.0,2.2669948114693605,0.27426034384221637,0.030886657889759098,0.03295636815690855,0.033072160283185124,0.5697190728733943,4.000021199042112,5.299760527988084e-06,3.9994659169412667,0.00013352076468331475,0.00022271552596167464,4.3413611395414e-06
1.8,1.4,4.0,1.0,10.0,p,2.0,,2.179220861227196,0.2620402835039412,0.030886657889759098,0.03295636815690855,0.033072160283185124,0.5697190728733943,4.00039901647415,9.975411853746508e-05,4.001599244410116,0.00039981110252895746,-0.0005437393322293419,1.6999125310151835e-06
1.8,1.4,4.0,1.0,10.0,p,2.0,200.0,2.178021245348022,0.2618715672811109,0.030886657889759098,0.03295636815690855,0.033072160283185124,0.5697190728733943,4.000398646803983,9.966170099584559e-05,4.001094864141692,0.0002737160354229218,-0.00032495683264528784,1.9216243548860037e-06
1.8,1.4,4.0,1.0,10.0,p,2.0,50.0,2.2167692094181066,0.2672980926709078,0.030886657889759098,0.03295636815690855,0.033072160283185124,0.5697190728733943,4.000047206342761,1.1801585690252026e-05,3.9988198123417047,0.0002950469145738266,0.0005211097098285036,4.366645776498727e-06
1.8,1.4,4.0,1.0,10.0,p,4.0,,2.1106461992978316,0.2523238107657331,0.030886657889759098,0.03295636815690855,0.033072160283185124,0.5697190728733943,4.000556074004506,0.00013901850112651992,4.0016374920190545,0.0004093730047636246,-0.0004903582030824316,2.4284290630889876e-06
1.8,1.4,4.0,1.0,10.0,p,4.0,200.0,2.125459385484603,0.25443501662726975,0.030886657889759098,0.03295636815690855,0.033072160283185124,0.5697190728733943,4.0006059661754705,0.0001514915438676212,4.000839973960177,0.00020999349004435786,-0.00011794825012255444,2.5714134678392503e-06
1.8,1.4,4.0,1.0,10.0,p,4.0,50.0,2.1020488395868027,0.25109543425164116,0.030886657889759098,0.03295636815690855,0.033072160283185124,0.5697190728733943,4.000597587209955,0.00014939680248882148,4.007426055914948,0.0018565139787369844,-0.0030062419327201023,5.2104680986061525e-06
1.8,1.4,4.0,1.0,10.0,p,8.0,,2.0960005968789943,0.25022993134851823,0.030886657889759098,0.03295636815690855,0.033072160283185124,0.5697190728733943,4.000819656816044,0.00020491420401103078,4.001747956371706,0.0004369890929265541,-0.00042144680389934484,3.5558862023106725e-06
1.8,1.4,4.0,1.0,10.0,p,8.0,200.0,2.10279643210564,0.2512023379332238,0.030886657889759098,0.03295636815690855,0.033072160283185124,0.5697190728733943,4.000815703606774,0.00020392590169349134,4.002849301318391,0.0007123253295977516,-0.0009045216239471657,3.752034380954325e-06
1.8,1.4,4.0,1.0,10.0,p,8.0,50.0,2.298868903009881,0.2786361334073819,0.030886657889759098,0.03295636815690855,0.033072160283185124,0.5697190728733943,4.0008736875920246,0.0002184218980061381,3.991584914408961,0.002103771397759746,0.004063550540326726,6.430682350414558e-06
1.8,1.4,4.0,1.0,15.0,avg,0.0,,2.3071519064211965,0.27976779082625114,0.03401137773060026,0.036252257262637116,0.03637752495062022,0.5997772295888679,4.000388815539048,9.720388476197606e-05,4.001206548859134,0.00030163721478349004,-0.0003568131062365358,1.7811280004921718e-06
1.8,1.4,4.0,1.0,15.0,avg,0.0,200.0,2.3223468260232063,0.28183789371321094,0.03401137773060026,0.036252257262637116,0.03637752495062022,0.5997772295888679,4.000389809308456,9.745232711400043e-05,4.001172947692948,0.00029323692323690587,-0.000342142058544805,1.967086052257213e-06
1.8,1.4,4.0,1.0,15.0,avg,0.0,50.0,2.3449100057667773,0.28489770757926197,0.03401137773060026,0.036252257262637116,0.03637752495062022,0.5997772295888679,4.000375760277933,9.394006948326705e-05,3.9979262687147332,0.0005184328213166944,0.0010618010313835202,4.56594370375548e-06
1.8,1.4,4.0,1.0,15.0,avg,1.0,,2.3071519064211965,0.27976779082625114,0.03401137773060026,0.036252257262637116,0.03637752495062022,0.5997772295888679,4.0003888155406315,9.720388515788159e-05,4.001206551260839,0.0003016378152096433,-0.0003568141449842261,1.7811280004921614e-06
1.8,1.4,4.0,1.0,15.0,avg,1.0,200.0,2.305581461959045,0.27955340410600016,0.03401137773060026,0.036252257262637116,0.03637752495062022,0.5997772295888679,4.000379056008976,9.47640022439522e-05,3.999349747069122,0.00016256323271945927,0.0004421645211613204,1.9939214819717526e-06
1.8,1.4,4.0,1.0,15.0,avg,1.0,50.0,2.3836700342263937,0.2901143911044935,0.03401137773060026,0.036252257262637116,0.03637752495062022,0.5997772295888679,4.0004799038416925,0.0001199759604231243,3.997060442497326,0.0007348893756684571,0.0014877995961859148,4.446207742828e-06
1.8,1.4,4.0,1.0,15.0,avg,2.0,,2.2143837408011264,0.26696539741792097,0.03401137773060026,0.036252257262637116,0.03637752495062022,0.5997772295888679,4.000469135740709,0.00011728393517729252,4.001177174013561,0.00029429350339027494,-0.0003079762334148642,1.976332415235718e-06
1.8,1.4,4.0,1.0,15.0,avg,2.0,200.0,2.2024812628309167,0.2653026706535721,0.03401137773060026,0.036252257262637116,0.03637752495062022,0.5997772295888679,4.000509982359441,0.00012749558986024923,4.002699677094436,0.0006749192736090759,-0.0009462307095209846,2.1901927571021616e-06
1.8,1.4,4.0,1.0,15.0,avg,2.0,50.0,2.256554672879433,0.272819864370389,0.03401137773060026,0.036252257262637116,0.03637752495062022,0.5997772295888679,4.000274676296707,6.8669074176686e-05,4.000835961185555,0.00020899029638865585,-0.00023651377755139126,4.9740357614192734e-06
1.8,1.4,4.0,1.0,15.0,avg,4.0,,2.156554796598799,0.258844843989342,0.03401137773060026,0.036252257262637116,0.03637752495062022,0.5997772295888679,4.000625843774227,0.00015646094355670215,4.001125514280483,0.0002813785701207827,-0.00021517324372968718,2.9369703818976678e-06
1.8,1.4,4.0,1.0,15.0,avg,4.0,200.0,2.170619025681422,0.26082950298751123,0.03401137773060026,0.036252257262637116,0.03637752495062022,0.5997772295888679,4.000617723047342,0.0001544307618355223,4.001593392390434,0.00039834809760841416,-0.0004199348406286611,3.15980703398474e-06
1.8,1.4,4.0,1.0,15.0,avg,4.0,50.0,2.4018741705230595,0.29254710859500915,0.03401137773060026,0.036252257262637116,0.03637752495062022,0.5997772295888679,4.000561902380594,0.0001404755951484038,4.003299877230817,0.0008249693077042597,-0.0011836910215967575,6.042431043282011e-06
1.8,1.4,4.0,1.0,15.0,avg,8.0,,2.1389565150121728,0.2563527980020798,0.03401137773060026,0.036252257262637116,0.03637752495062022,0.5997772295888679,4.000888022965008,0.00022200574125208483,4.001068952974586,0.00026723824364660587,-7.299182084181445e-05,4.4344489892970265e-06
1.8,1.4,4.0,1.0,15.0,avg,8.0,200.0,2.142608987370984,0.2568708048503801,0.03401137773060026,0.036252257262637116,0.03637752495062022,0.5997772295888679,4.000820098395805,0.00020502459895133107,4.0022428979315166,0.000560724482879138,-0.0006113532619361867,4.453479095394692e-06
1.8,1.4,4.0,1.0,15.0,avg,8.0,50.0,2.331630403883463,0.28309889482749245,0.03401137773060026,0.036252257262637116,0.03637752495062022,0.5997772295888679,4.0009897421322025,0.0002474355330506217,3.9997381631496944,6.545921257639087e-05,0.0005487642800495357,7.5040928357303264e-06
1.8,1.4,4.0,1.0,15.0,s,0.0,,2.3022499563351597,0.2790983396791099,0.03401137773060026,0.036252257262637116,0.03637752495062022,0.5997772295888679,4.000412523776622,0.00010313094415548285,4.001198132246622,0.0002995330616555325,-0.0003430923168485403,2.252957098255423e-06
1.8,1.4,4.0,1.0,15.0,s,0.0,200.0,2.3031850330135892,0.27922610268541265,0.03401137773060026,0.036252257262637116,0.03637752495062022,0.5997772295888679,4.000380124249487,9.503106237174208e-05,4.001010431049465,0.0002526077623663525,-0.00027620628400476136,2.507368920613106e-06
1.8,1.4,4.0,1.0,15.0,s,0.0,50.0,2.3684313340342484,0.28806941572364014,0.03401137773060026,0.036252257262637116,0.03637752495062022,0.5997772295888679,4.000451839289739,0.000112959822434755,4.002186993230716,0.0005467483076790902,-0.0007516146576765103,5.707300707032167e-06
1.8,1.4,4.0,1.0,15.0,s,1.0,,2.3022499563351597,0.2790983396791099,0.03401137773060026,0.036252257262637116,0.03637752495062022,0.5997772295888679,4.000412523776617,0.00010313094415415058,4.001198138753027,0.0002995346882568306,-0.0003430951316959539,2.2529570982554155e-06
1.8,1.4,4.0,1.0,15.0,s,1.0,200.0,2.2999202065725735,0.2787798919993718,0.03401137773060026,0.036252257262637116,0.03637752495062022,0.5997772295888679,4.000394037311881,9.850932797017542e-05,3.999793277937476,5.168051563098075e-05,0.0002556334584064159,2.4823116691347776e-06
1.8,1.4,4.0,1.0,15.0,s,1.0,50.0,2.3736767185165157,0.2887742038409155,0.03401137773060026,0.036252257262637116,0.03637752495062022,0.5997772295888679,4.000424657905166,0.0001061644762914149,4.003718922465054,0.0009297306162634467,-0.0014300100725456078,5.817453930918606e-06
1.8,1.4,4.0,1.0,15.0,s,2.0,,2.2086167910358365,0.26616034343945777,0.03401137773060026,0.036252257262637116,0.03637752495062022,0.5997772295888679,4.000493634217164,0.000123408554290938,4.001183174403204,0.0002957936008010087,-0.0003001356622497947,2.4766096067248205e-06
1.8,1.4,4.0,1.0,15.0,s,2.0,200.0,2.220043050549853,0.2677543901306382,0.03401137773060026,0.036252257262637116,0.03637752495062022,0.5997772295888679,4.000505930950639,0.00012648273765969442,4.0014343722429615,0.00035859306074037534,-0.0004046271830393171,2.706600059139578e-06
1.8,1.4,4.0,1.0,15.0,s,2.0,50.0,2.236876817424904,0.27009518747008504,0.03401137773060026,0.036252257262637116,0.03637752495062022,0.5997772295888679,4.000683655362739,0.0001709138406846833,4.0031814638735375,0.000795365968384365,-0.001078110422398999,5.7267035022458e-06
1.8,1.4,4.0,1.0,15.0,s,4.0,,2.151153142785923,0.25808095334231823,0.03401137773060026,0.036252257262637116,0.03637752495062022,0.5997772295888679,4.000651885013977,0.00016297125349429287,4.001158845263931,0.0002897113159827658,-0.00021846074780818394,3.57924511106647e-06
1.8,1.4,4.0,1.0,15.0,s,4.0,200.0,2.343645737256755,0.284726706335638,0.03401137773060026,0.036252257262637116,0.03637752495062022,0.5997772295888679,4.000684800847112,0.00017120021177796652,4.003758484668091,0.0009396211670227306,-0.0013278463329737494,3.7972951229873867e-06
1.8,1.4,4.0,1.0,15.0,s,4.0,50.0,2.3491241027140637,0.2854673096361055,0.03401137773060026,0.036252257262637116,0.03637752495062022,0.5997772295888679,4.000624399260495,0.00015609981512376692,4.002269512983844,0.0005673782459609811,-0.0007092230305667692,6.799171879805007e-06
